 REPORT 
TITLE: NEW MACHINE 


TITLE  MACHINE: PCS 2302/2024 X+Y, soma 2 números unários (formato 1.1) 
  SNAPSHOT: Step number: 49,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) 11@#@@@#11<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 50,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) $11@#@@@#1<read-head>111BBBBBBB

  SNAPSHOT: Step number: 51,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)  $11@#@@@#<read-head>1111BBBBBB

  SNAPSHOT: Step number: 52,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)   $11@#@@@<read-head>#1111BBBBB

  SNAPSHOT: Step number: 53,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)    $11@#@@<read-head>@#1111BBBB

  SNAPSHOT: Step number: 54,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)     $11@#@<read-head>@@#1111BBB

  SNAPSHOT: Step number: 55,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)      $11@#<read-head>@@@#1111BB

  SNAPSHOT: Step number: 56,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)       $11@<read-head>#@@@#1111B

  SNAPSHOT: Step number: 57,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)        $11<read-head>@#@@@#1111

  SNAPSHOT: Step number: 58,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)         $1<read-head>1@#@@@#111

  SNAPSHOT: Step number: 59,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)        $1@<read-head>@#@@@#1111

  SNAPSHOT: Step number: 60,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)       $1@@<read-head>#@@@#1111B

  SNAPSHOT: Step number: 61,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)      $1@@#<read-head>@@@#1111BB

  SNAPSHOT: Step number: 62,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)     $1@@#@<read-head>@@#1111BBB

  SNAPSHOT: Step number: 63,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)    $1@@#@@<read-head>@#1111BBBB

  SNAPSHOT: Step number: 64,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)   $1@@#@@@<read-head>#1111BBBBB

  SNAPSHOT: Step number: 65,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)  $1@@#@@@#<read-head>1111BBBBBB

  SNAPSHOT: Step number: 66,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) $1@@#@@@#1<read-head>111BBBBBBB

  SNAPSHOT: Step number: 67,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) 1@@#@@@#11<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 68,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) @@#@@@#111<read-head>1BBBBBBBBB

  SNAPSHOT: Step number: 69,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) @#@@@#1111<read-head>BBBBBBBBBB

  SNAPSHOT: Step number: 70,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) @@#@@@#111<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 71,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) 1@@#@@@#11<read-head>111BBBBBBB

  SNAPSHOT: Step number: 72,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) $1@@#@@@#1<read-head>1111BBBBBB

  SNAPSHOT: Step number: 73,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)  $1@@#@@@#<read-head>11111BBBBB

  SNAPSHOT: Step number: 74,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)   $1@@#@@@<read-head>#11111BBBB

  SNAPSHOT: Step number: 75,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)    $1@@#@@<read-head>@#11111BBB

  SNAPSHOT: Step number: 76,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)     $1@@#@<read-head>@@#11111BB

  SNAPSHOT: Step number: 77,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)      $1@@#<read-head>@@@#11111B

  SNAPSHOT: Step number: 78,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)       $1@@<read-head>#@@@#11111

  SNAPSHOT: Step number: 79,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)        $1@<read-head>@#@@@#1111

  SNAPSHOT: Step number: 80,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)         $1<read-head>@@#@@@#111

  SNAPSHOT: Step number: 81,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)          $<read-head>1@@#@@@#11

  SNAPSHOT: Step number: 82,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)         $@<read-head>@@#@@@#111

  SNAPSHOT: Step number: 83,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)        $@@<read-head>@#@@@#1111

  SNAPSHOT: Step number: 84,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)       $@@@<read-head>#@@@#11111

  SNAPSHOT: Step number: 85,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)      $@@@#<read-head>@@@#11111B

  SNAPSHOT: Step number: 86,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)     $@@@#@<read-head>@@#11111BB

  SNAPSHOT: Step number: 87,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)    $@@@#@@<read-head>@#11111BBB

  SNAPSHOT: Step number: 88,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)   $@@@#@@@<read-head>#11111BBBB

  SNAPSHOT: Step number: 89,  Current State: q4
  SNAPSHOT: (Tape,Track):(00)  $@@@#@@@#<read-head>11111BBBBB

  SNAPSHOT: Step number: 90,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) $@@@#@@@#1<read-head>1111BBBBBB

  SNAPSHOT: Step number: 91,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) @@@#@@@#11<read-head>111BBBBBBB

  SNAPSHOT: Step number: 92,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) @@#@@@#111<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 93,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) @#@@@#1111<read-head>1BBBBBBBBB

  SNAPSHOT: Step number: 94,  Current State: q4
  SNAPSHOT: (Tape,Track):(00) #@@@#11111<read-head>BBBBBBBBBB

  SNAPSHOT: Step number: 95,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) @#@@@#1111<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 96,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) @@#@@@#111<read-head>111BBBBBBB

  SNAPSHOT: Step number: 97,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) @@@#@@@#11<read-head>1111BBBBBB

  SNAPSHOT: Step number: 98,  Current State: q2
  SNAPSHOT: (Tape,Track):(00) $@@@#@@@#1<read-head>11111BBBBB

  SNAPSHOT: Step number: 99,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)  $@@@#@@@#<read-head>111111BBBB

  SNAPSHOT: Step number: 100,  Current State: q2
  SNAPSHOT: (Tape,Track):(00)   $@@@#@@@<read-head>#111111BBB

  SNAPSHOT: Step number: 101,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)    $@@@#@@<read-head>@#111111BB

  SNAPSHOT: Step number: 102,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)     $@@@#@<read-head>@@#111111B

  SNAPSHOT: Step number: 103,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)      $@@@#<read-head>@@@#111111

  SNAPSHOT: Step number: 104,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)       $@@@<read-head>#@@@#11111

  SNAPSHOT: Step number: 105,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)        $@@<read-head>@#@@@#1111

  SNAPSHOT: Step number: 106,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)         $@<read-head>@@#@@@#111

  SNAPSHOT: Step number: 107,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)          $<read-head>@@@#@@@#11

  SNAPSHOT: Step number: 108,  Current State: q3
  SNAPSHOT: (Tape,Track):(00)           <read-head>$@@@#@@@#1

  SNAPSHOT: Step number: 109,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)          $<read-head>@@@#@@@#11

  SNAPSHOT: Step number: 110,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)         $1<read-head>@@#@@@#111

  SNAPSHOT: Step number: 111,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)        $11<read-head>@#@@@#1111

  SNAPSHOT: Step number: 112,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)       $111<read-head>#@@@#11111

  SNAPSHOT: Step number: 113,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)      $111#<read-head>@@@#111111

  SNAPSHOT: Step number: 114,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)     $111#1<read-head>@@#111111B

  SNAPSHOT: Step number: 115,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)    $111#11<read-head>@#111111BB

  SNAPSHOT: Step number: 116,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)   $111#111<read-head>#111111BBB

  SNAPSHOT: Step number: 117,  Current State: q5
  SNAPSHOT: (Tape,Track):(00)  $111#111#<read-head>111111BBBB

  SNAPSHOT: Step number: 118,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) $111#111#1<read-head>11111BBBBB

  SNAPSHOT: Step number: 119,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) 111#111#11<read-head>1111BBBBBB

  SNAPSHOT: Step number: 120,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) 11#111#111<read-head>111BBBBBBB

  SNAPSHOT: Step number: 121,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) 1#111#1111<read-head>11BBBBBBBB

  SNAPSHOT: Step number: 122,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) #111#11111<read-head>1BBBBBBBBB

  SNAPSHOT: Step number: 123,  Current State: q5
  SNAPSHOT: (Tape,Track):(00) 111#111111<read-head>BBBBBBBBBB

  SNAPSHOT: Step number: 124,  Current State: q6
  SNAPSHOT: (Tape,Track):(00) #111#11111<read-head>1BBBBBBBBB

  SNAPSHOT: Step number: 125,  Current State: q7
  SNAPSHOT: (Tape,Track):(00) 111#11111B<read-head>BBBBBBBBBB

  SNAPSHOT: Step number: 126,  Current State: qA
  SNAPSHOT: (Tape,Track):(00) #111#11111<read-head>BBBBBBBBBB
  SNAPSHOT: Stopped ACCEPTED after Step: 126
  SNAPSHOT: FINAL TAPE(S): 
  SNAPSHOT: (Tape,Track):(00)       $111#111#11111<read-head>BBBBBBBBBBBBBBBBBBBB
